osm_id,lat,lon,levels,height_tag,building_type,area_m2,perimeter_m,compactness,rectangularity,elongation,long_side_m,short_side_m,n_vertices,has_name,dsm_height_m
1212362525,12.920901,77.687325,12,,commercial,7873.1,395.2,0.6335,0.981,0.484,128.8,62.3,15,1,
1212362562,12.919102,77.683083,5,,commercial,1807.0,174.7,0.7437,0.9471,0.9402,45.0,42.4,7,0,
1212362563,12.918617,77.683634,14,,residential,2634.9,276.3,0.4339,0.9997,0.1983,115.3,22.9,8,1,
1212362564,12.91774,77.683286,14,,residential,1471.2,176.1,0.5963,0.9994,0.3416,65.6,22.4,6,1,
1212362566,12.918116,77.682718,14,,residential,3184.0,300.4,0.4433,0.7673,0.3219,113.5,36.5,16,1,
1212362585,12.927569,77.692654,10,45.0,commercial,2127.6,190.2,0.739,0.9961,0.6068,59.3,36.0,5,1,
1212362589,12.928276,77.69155,10,45.0,commercial,1791.6,166.7,0.8104,0.7886,0.8693,51.1,44.4,6,1,
1212362590,12.928734,77.691884,10,45.0,commercial,4314.9,278.2,0.7004,0.9717,0.5526,89.6,49.5,9,1,
1212362591,12.927191,77.693656,10,,other,4921.8,286.5,0.7535,0.9989,0.664,86.1,57.2,4,1,
1212362592,12.927183,77.694254,10,,other,3642.9,269.6,0.63,0.9999,0.3843,97.4,37.4,4,1,
1212362593,12.928205,77.69388,10,,other,7721.2,428.4,0.5286,0.808,0.9832,98.6,96.9,8,1,
1212362594,12.929822,77.689408,10,45.0,commercial,4349.5,276.4,0.7156,0.8252,0.7799,82.2,64.1,42,1,
1212362595,12.93087,77.688487,10,45.0,commercial,2209.1,209.5,0.6326,0.7604,0.4693,78.7,36.9,17,0,
1212362596,12.930861,77.688741,10,45.0,commercial,2143.7,224.8,0.5333,0.7597,0.358,88.8,31.8,20,0,
1212362597,12.929096,77.68935,10,45.0,commercial,3200.9,254.4,0.6215,0.7628,0.5006,91.6,45.8,25,1,
1212362598,12.92934,77.688642,10,45.0,commercial,4169.3,311.5,0.5401,0.6725,0.4676,115.1,53.8,33,1,
1212362599,12.931566,77.688317,10,45.0,commercial,2466.1,289.1,0.3708,0.5116,0.3951,110.5,43.6,30,0,
1212362600,12.9301,77.688464,10,45.0,commercial,3437.3,258.7,0.6456,0.7923,0.5572,88.2,49.2,26,1,
1212524554,13.02408,77.661356,4,,residential,3408.2,237.7,0.7583,0.9178,0.7089,72.4,51.3,13,1,
1212554483,12.925659,77.669057,6,,residential,177.4,54.8,0.7428,0.9995,0.6227,16.9,10.5,4,1,
1212554492,12.927043,77.669071,6,,other,135.6,48.8,0.7169,0.9997,0.5439,15.8,8.6,4,1,
1212566061,12.926142,77.669556,5,,residential,275.0,68.4,0.7391,1.0,0.6093,21.2,12.9,4,1,
1212574664,12.926003,77.669579,1,,other,262.3,65.5,0.7689,0.9996,0.7474,18.7,14.0,5,1,
1213789202,12.978696,77.640466,2,,commercial,872.8,165.2,0.4018,0.6583,0.2409,74.2,17.9,17,0,
1213793043,12.9818,77.64096,3,,commercial,263.1,66.2,0.7542,0.9998,0.6675,19.9,13.3,4,0,
1213816547,12.863235,77.542137,15,,residential,2256.5,519.6,0.105,0.7639,0.1228,155.1,19.0,146,0,
1213816548,12.861696,77.541086,15,,residential,1750.8,412.9,0.1291,0.576,0.3458,93.8,32.4,89,0,
1213970889,12.961216,77.557578,8,,residential,405.2,117.1,0.3714,0.7705,0.8371,25.1,21.0,28,1,
1214127010,12.994469,77.676871,5,,other,603.2,98.3,0.7838,0.9943,0.9081,25.8,23.5,5,1,
1214864422,12.965003,77.709531,4,,residential,269.4,67.0,0.7552,0.9976,0.6707,20.1,13.5,4,1,
1215278406,12.913768,77.634989,5,,civic,1383.2,148.8,0.7846,0.9993,0.9359,38.5,36.0,5,0,
1215337339,12.912135,77.637203,5,,commercial,327.3,74.8,0.7343,0.9997,0.5935,23.5,13.9,4,0,
1215337357,12.912819,77.635074,2,,other,194.7,58.0,0.7276,0.9994,0.5736,18.4,10.6,4,0,
1215838594,12.925093,77.667149,8,,residential,270.0,79.4,0.5388,0.9996,0.2817,31.0,8.7,4,0,
1216840042,12.976009,77.707112,7,26.95,commercial,1975.9,199.6,0.6232,0.9984,0.3745,72.7,27.2,4,0,
1217147137,12.841943,77.64526,4,,other,377.9,85.5,0.6491,0.6598,0.7921,26.9,21.3,4,1,
1217147149,12.90673,77.587892,6,,commercial,595.8,98.0,0.7797,0.9998,0.8428,26.6,22.4,4,0,
1217383751,12.983394,77.57636,16,,commercial,1937.6,206.0,0.574,0.7109,0.9054,54.9,49.7,12,0,
1217466612,13.065535,77.593729,8,,other,713.6,111.2,0.7247,0.9996,0.565,35.5,20.1,4,0,
1217525769,13.008778,77.553535,31,99.45,residential,852.2,183.4,0.3184,0.6107,0.685,45.1,30.9,38,1,
1217554954,12.954,77.717573,6,,other,120.4,44.4,0.7684,1.0,0.7436,12.7,9.5,4,0,
1217671224,12.990002,77.661521,8,,residential,1071.0,204.7,0.3212,0.7441,0.2358,78.1,18.4,34,0,
1217671226,12.991417,77.658901,5,,residential,1891.4,199.2,0.5987,0.9996,0.3444,74.1,25.5,4,0,
1217671297,12.987575,77.647093,11,,commercial,7496.5,357.1,0.7388,0.9582,0.7406,102.8,76.1,6,0,
1217671324,12.994835,77.615812,5,,other,324.2,78.3,0.6647,0.8554,0.8227,21.5,17.7,6,0,
1217671325,12.99469,77.615717,4,,other,284.6,69.4,0.7421,0.9961,0.6176,21.5,13.3,4,0,
1217671351,12.99361,77.589313,4,,other,79.6,38.7,0.6669,0.9981,0.4396,13.5,5.9,4,0,
1217710831,12.89667,77.540283,18,,residential,697.1,105.9,0.7814,0.9946,0.8629,28.5,24.6,4,1,
1217769115,12.973855,77.607801,5,,commercial,455.0,90.7,0.6947,0.9985,0.4924,30.4,15.0,4,1,
1217769155,12.974726,77.60667,1,,commercial,83.5,40.1,0.653,0.949,0.477,13.6,6.5,6,0,
1217958359,12.892051,77.616643,4,,residential,1892.5,224.4,0.4723,0.732,0.7286,59.6,43.4,8,1,
1218004894,13.081414,77.550854,4,,residential,3384.0,355.5,0.3365,0.7664,0.19,152.4,29.0,7,1,
1218446111,12.908959,77.553269,5,,residential,810.1,117.3,0.7402,0.9329,0.6608,36.3,24.0,4,1,
1218447892,12.975178,77.757492,4,,residential,5405.7,421.2,0.3828,0.9195,0.1787,181.4,32.4,4,1,
1218454914,12.930631,77.573081,3,40.0,other,89.7,39.1,0.7378,0.9744,0.5917,12.5,7.4,4,1,
1218455280,12.930546,77.573052,3,35.0,other,88.2,39.5,0.7118,0.9556,0.5484,13.0,7.1,5,1,
1218665217,12.904534,77.59406,6,,commercial,160.4,52.1,0.7411,0.9968,0.6152,16.2,9.9,6,1,
1218759004,12.903535,77.60649,12,,other,997.1,126.5,0.7834,0.9998,0.9058,33.2,30.1,6,1,
1218759005,12.903515,77.606024,12,,other,1060.9,130.6,0.7821,0.9994,0.8842,34.6,30.6,6,1,
1218777637,12.904637,77.594056,5,,other,187.8,56.2,0.7484,0.9997,0.6429,17.1,11.0,4,0,
1218777639,12.904406,77.594026,6,,other,169.4,55.6,0.6881,0.9708,0.6827,16.0,10.9,10,0,
1218795279,12.906054,77.586766,5,,other,293.8,68.8,0.78,0.9997,0.847,18.6,15.8,4,1,
1218795280,12.906643,77.586179,6,,residential,664.8,107.6,0.7221,0.9998,0.5577,34.5,19.3,4,1,
1218795281,12.906582,77.590422,5,,other,76.7,35.0,0.7854,0.9994,0.9902,8.8,8.7,4,0,
1218814300,12.906105,77.59076,3,,other,188.0,56.1,0.7501,0.9999,0.6503,17.0,11.1,4,0,
1219038251,12.997836,77.569616,3,,other,302.2,77.6,0.6313,0.9998,0.386,28.0,10.8,4,0,
1219038252,12.997917,77.569602,1,,other,143.0,57.8,0.5375,1.0,0.2806,22.6,6.3,4,0,
1219038254,12.998645,77.56961,5,,other,281.8,78.6,0.5727,0.8703,0.4252,27.6,11.7,7,0,
1219038255,12.9989,77.569616,4,,commercial,232.6,71.0,0.5801,0.9993,0.3236,26.8,8.7,4,0,
1219267690,13.052565,77.598232,6,,other,223.8,60.5,0.7695,0.998,0.7496,17.3,13.0,4,1,
1219285692,12.94313,77.596464,2,,other,4136.4,334.0,0.4659,0.5979,0.4617,122.4,56.5,107,1,
1219312243,12.970453,77.597754,4,,commercial,179.3,56.2,0.7129,0.9992,0.5335,18.3,9.8,4,0,
1219331351,12.984156,77.708424,1,,other,181.5,60.6,0.6201,0.7247,0.4502,23.6,10.6,4,0,
1219337664,12.954694,77.584586,26,,residential,1457.1,203.8,0.4407,0.8506,0.3436,70.6,24.3,12,0,
1219342634,12.927536,77.672473,5,,residential,326.1,74.5,0.7383,0.9985,0.6057,23.2,14.1,4,1,
1219342635,12.92805,77.672414,3,,other,274.6,68.0,0.7451,0.9975,0.629,20.9,13.2,4,1,
1219444127,12.959625,77.719273,2,,residential,77.5,37.2,0.7055,0.9996,0.5162,12.3,6.3,4,0,
1219998657,12.908281,77.587497,4,,commercial,185.7,54.5,0.7849,0.9997,0.9504,14.0,13.3,4,0,
1220006232,12.90566,77.572282,18,,residential,4394.3,502.7,0.2185,0.4287,0.8614,109.1,94.0,30,0,
1220006233,12.905738,77.574091,20,,residential,619.0,113.4,0.6051,0.7702,0.9917,28.5,28.2,8,1,
1220006234,12.905683,77.574733,18,,residential,1342.2,186.5,0.4847,0.6298,0.7457,53.5,39.9,8,0,
1220006394,12.968933,77.716895,7,,commercial,1923.0,246.8,0.3968,0.9994,0.1741,105.1,18.3,4,1,
1220056672,13.063312,77.594829,17,,commercial,4173.4,283.0,0.655,0.8927,0.5818,89.6,52.2,8,0,
1220056684,13.061509,77.595131,12,,residential,1578.3,205.8,0.4683,0.5983,0.8468,55.8,47.3,8,0,
1220056685,13.062036,77.594476,22,,residential,1564.3,284.8,0.2424,0.4942,0.6294,70.9,44.6,20,0,
1220059065,12.982825,77.689329,12,,commercial,7271.2,385.0,0.6164,0.959,0.5241,120.3,63.0,8,1,
1220062318,12.985957,77.616246,11,44.4,commercial,1218.2,140.0,0.7808,0.9949,0.8527,37.9,32.3,5,0,
1220203425,13.052503,77.539832,1,,industrial,6586.2,336.9,0.7294,0.9999,0.5784,106.7,61.7,4,1,
1220578503,12.958821,77.721269,5,,residential,88.3,38.5,0.7496,0.9995,0.6478,11.7,7.6,4,0,
1220972828,12.967381,77.71804,4,,residential,1056.4,169.3,0.463,0.7502,0.5915,48.8,28.9,34,1,
1221235223,12.931029,77.674887,4,,other,178.8,56.2,0.7103,0.9377,0.9212,14.4,13.3,12,1,
1221684626,12.970393,77.739441,2,,other,286.1,70.6,0.7221,0.9987,0.5575,22.7,12.6,4,0,
1222502578,12.911788,77.650214,1,,other,124.7,45.3,0.7635,0.9949,0.7128,13.3,9.5,5,1,
1222710394,12.834687,77.690345,10,,residential,1656.9,186.0,0.6019,0.9685,0.3584,69.1,24.8,4,1,
1222710395,12.834799,77.690777,10,,residential,1723.1,187.7,0.6144,0.9519,0.3797,69.0,26.2,4,1,
1222710396,12.834001,77.690338,10,,residential,1684.6,187.2,0.6042,0.9883,0.351,69.7,24.5,4,1,
1222710397,12.833997,77.690771,10,,residential,1619.6,184.5,0.5977,0.9814,0.3457,69.1,23.9,4,1,
1222725577,12.978912,77.562852,1,9.4,other,353.8,102.8,0.4206,0.9092,0.2633,38.4,10.1,9,1,
1222725578,12.978671,77.563101,26,82.05,residential,949.9,225.4,0.2349,0.8016,0.44,51.9,22.8,23,1,
1222764240,12.833238,77.690416,10,,residential,1219.7,145.2,0.7266,0.9989,0.5707,46.3,26.4,4,1,
1222764241,12.83316,77.690829,10,,residential,1237.9,146.8,0.7217,0.9901,0.5619,47.2,26.5,4,1,
1222938418,12.977423,77.710081,2,,other,179.7,59.6,0.6355,0.9984,0.3913,21.4,8.4,4,0,
1224938008,13.029569,77.594916,5,,residential,225.6,60.1,0.7851,0.9993,0.9615,15.3,14.7,4,1,
1224941276,12.900699,77.516775,4,,other,1667.2,205.5,0.496,0.9917,0.2453,82.8,20.3,6,1,
1225339409,13.035399,77.575355,4,,other,746.8,115.3,0.7063,0.901,0.9077,30.2,27.4,6,1,
1225572740,12.957174,77.705664,5,,residential,837.7,173.2,0.3508,0.6745,0.5784,46.3,26.8,32,0,
1227284662,12.955376,77.540271,1,,residential,87.8,38.5,0.7453,0.9729,0.6296,12.0,7.5,4,1,
1229905683,12.954376,77.664148,2,,other,7246.3,348.1,0.7516,0.9873,0.6968,102.6,71.5,6,0,
1230089503,13.046775,77.628023,3,,commercial,283.8,76.2,0.6144,0.9976,0.363,28.0,10.2,4,0,
1231130716,13.001105,77.617392,3,,residential,78.0,35.9,0.7591,0.998,0.6905,10.6,7.3,4,1,
1231133136,12.918234,77.626469,17,71.55,other,4476.5,267.6,0.7853,0.996,0.9729,68.0,66.1,4,1,
1231715803,13.095948,77.577933,4,,residential,95.1,39.0,0.7849,0.9933,0.9474,10.1,9.5,4,0,
1231715804,13.095939,77.578564,3,,other,83.9,36.6,0.7851,0.9932,0.9593,9.4,9.0,4,0,
1231715806,13.096094,77.57858,2,,other,110.9,42.3,0.7796,0.9935,0.8375,11.5,9.7,4,0,
1231715807,13.09585,77.578465,3,,other,42.5,27.5,0.7087,0.9738,0.5132,9.2,4.7,4,0,
1231715808,13.095889,77.578491,3,,other,65.1,33.3,0.7394,0.9774,0.589,10.6,6.3,5,0,
1231715864,13.095808,77.578408,3,,other,54.8,30.8,0.7256,0.9959,0.5661,9.9,5.6,4,0,
1231715868,13.095596,77.578169,3,,other,62.3,32.9,0.7249,0.9957,0.5638,10.5,5.9,4,0,
1231715869,13.095548,77.578108,3,,other,60.5,31.1,0.7839,0.9936,0.9103,8.2,7.4,4,0,
1231715870,13.095781,77.577983,3,,residential,253.0,66.1,0.727,0.9956,0.5697,21.1,12.0,4,0,
1231715875,13.095547,77.577912,4,,residential,56.9,30.9,0.7474,0.9944,0.6377,9.5,6.0,4,0,
1231715904,13.096242,77.578525,5,,other,104.7,40.9,0.7854,0.9932,0.9837,10.4,10.2,4,0,
1231715908,13.095101,77.580161,4,,other,178.6,54.3,0.7608,0.995,0.6963,16.1,11.2,4,1,
1231715909,13.095183,77.580063,4,,residential,207.9,58.1,0.7734,0.9943,0.7753,16.4,12.7,4,0,
1231719769,13.094093,77.578256,4,,other,87.2,37.9,0.7625,0.9958,0.7055,11.1,7.9,4,0,
1231838385,13.097823,77.570796,14,,residential,1096.2,154.4,0.5775,0.9062,0.3938,55.4,21.8,8,0,
1231885676,13.092921,77.583883,3,,commercial,290.5,70.1,0.7433,0.9977,0.6227,21.6,13.5,4,1,
1232081769,12.95395,77.718297,6,,residential,126.3,45.7,0.7611,0.9987,0.6998,13.4,9.4,4,0,
1232959595,13.050378,77.556612,1,,other,4097.2,262.2,0.7488,0.9998,0.6449,79.7,51.4,4,0,
1233346456,12.996183,77.702145,15,,residential,1768.0,512.6,0.0846,0.4411,0.478,91.6,43.8,68,0,
1233346457,12.995648,77.702129,15,,residential,1390.9,423.2,0.0976,0.5999,0.4637,70.7,32.8,58,0,
1233346458,12.996896,77.702202,13,59.0,commercial,4378.2,288.0,0.6635,0.9992,0.4346,100.4,43.6,5,0,
1233498689,13.093001,77.589468,4,,residential,757.6,135.8,0.5159,0.836,0.3111,54.0,16.8,8,0,
1233518886,12.978313,77.713069,6,,commercial,108.8,41.9,0.7772,0.9837,0.8087,11.7,9.5,4,0,
1233518887,12.978351,77.712874,6,,commercial,2668.7,205.6,0.7935,0.9226,0.9524,55.1,52.5,7,1,
1233518889,12.978572,77.714031,6,,commercial,2775.1,220.5,0.717,0.7439,0.7611,70.0,53.3,12,1,
1233518890,12.978847,77.71415,6,,commercial,43.5,35.8,0.4277,0.9301,0.2048,15.1,3.1,4,0,
1233518891,12.979407,77.714271,6,,commercial,32.4,27.5,0.5399,0.9783,0.2889,10.7,3.1,4,0,
1233518892,12.979583,77.714267,6,,commercial,2684.1,207.2,0.7854,0.9976,0.9908,52.1,51.6,6,1,
1233547158,12.966217,77.731067,4,,residential,1217.9,206.6,0.3586,0.9275,0.6801,43.9,29.9,16,0,
1235538476,12.998478,77.620406,1,,commercial,122.1,55.3,0.5027,0.998,0.25,22.1,5.5,4,0,
1235538482,13.000201,77.617519,1,,residential,71.2,33.8,0.7825,0.9993,0.8857,9.0,7.9,4,0,
1235735112,12.986705,77.69672,13,,commercial,4912.5,285.2,0.7592,0.8626,0.807,84.0,67.8,20,1,
1235735227,12.9865,77.703909,12,50.0,commercial,4927.7,297.9,0.6975,0.9521,0.4847,103.3,50.1,4,1,
1235735228,12.980379,77.698973,12,,commercial,6584.9,427.3,0.4533,0.7296,0.3873,152.7,59.1,44,1,
1235769073,12.994527,77.694301,20,,other,5365.9,650.7,0.1593,0.5064,0.5837,134.7,78.6,28,0,
1235866758,12.998917,77.626189,1,,other,248.8,71.7,0.6075,0.7898,0.7311,20.8,15.2,8,0,
1235995419,12.989204,77.618235,14,,residential,478.7,106.8,0.5276,0.8141,0.4067,38.0,15.5,10,0,
1235995420,12.989369,77.619118,4,,residential,914.1,131.0,0.669,0.9997,0.4443,45.4,20.2,4,0,
1235998006,12.986284,77.595306,4,,commercial,196.3,62.0,0.6414,0.9651,0.4067,22.4,9.1,4,0,
1235998007,12.986427,77.595283,4,,commercial,123.8,44.6,0.7832,0.994,0.8944,11.8,10.6,4,1,
1236087650,12.91623,77.644556,1,,other,354.7,79.3,0.7088,0.9999,0.524,26.0,13.6,4,1,
1236087661,12.915393,77.644976,5,,commercial,310.0,73.5,0.7221,0.9995,0.5579,23.6,13.2,4,1,
1236578462,12.96443,77.582163,8,,commercial,203.1,58.1,0.7555,0.9336,0.6307,18.6,11.7,7,0,
1237434579,12.940203,77.628467,5,,residential,108.2,42.5,0.7518,0.998,0.656,12.9,8.4,4,1,
1237434580,12.940301,77.62857,4,,other,108.2,42.5,0.7517,0.9986,0.6562,12.8,8.4,4,0,
1237434606,12.937027,77.627435,5,,other,142.1,51.4,0.6767,0.9976,0.4569,17.7,8.1,4,0,
1237502869,12.928099,77.632765,9,,commercial,1334.7,181.3,0.5101,0.898,0.3262,67.5,22.0,16,0,
1237508591,12.975861,77.651569,2,,residential,101.6,40.3,0.7854,0.9977,0.9962,10.1,10.1,4,0,
1237800221,12.88721,77.54497,14,,residential,2989.0,330.4,0.3441,0.5716,0.5634,96.3,54.3,24,0,
1237800222,12.888246,77.545177,14,,residential,2989.0,330.4,0.3441,0.568,0.5973,93.9,56.1,25,0,
1237800224,12.886588,77.543894,14,,residential,2986.6,354.1,0.2994,0.5869,0.4692,104.1,48.9,27,0,
1237800226,12.886996,77.543188,4,,residential,1192.7,143.5,0.7281,0.9989,0.5743,45.6,26.2,5,1,
1237800227,12.886537,77.54315,4,,residential,1558.0,173.0,0.6542,0.9992,0.4195,61.0,25.6,4,1,
1237800228,12.887544,77.543264,4,,residential,1557.7,173.0,0.6541,0.9993,0.4193,61.0,25.6,4,1,
1237800229,12.887695,77.542961,4,,residential,1419.6,163.2,0.6701,0.9978,0.445,56.5,25.2,4,1,
1237800230,12.88899,77.544511,14,,residential,3216.7,336.9,0.3561,0.5856,0.5931,96.2,57.1,24,0,
1237800231,12.887734,77.543814,14,,residential,4117.1,442.6,0.2641,0.442,0.5584,129.1,72.1,34,0,
1238250387,12.912721,77.606446,4,,commercial,366.0,78.3,0.7511,0.9994,0.6542,23.7,15.5,4,0,
1238358772,12.989311,77.592876,4,,commercial,425.2,84.3,0.7523,0.9955,0.6569,25.5,16.8,4,0,
1238358773,12.989841,77.593101,5,,commercial,711.1,145.7,0.4212,0.6531,0.6557,40.7,26.7,32,0,
1238358780,12.987507,77.593497,11,33.0,commercial,1566.8,199.8,0.493,0.7228,0.9003,49.1,44.2,13,1,
1238505695,12.915002,77.607584,5,,residential,133.0,49.9,0.6719,0.9997,0.449,17.2,7.7,4,0,
1238505696,12.915006,77.60773,1,,residential,85.7,37.9,0.7475,0.9992,0.6403,11.6,7.4,4,0,
1238650922,12.950792,77.61946,11,32.85,other,1700.9,286.2,0.2609,0.9994,0.1006,130.1,13.1,4,1,
1238650923,12.950706,77.618854,11,32.85,other,1937.8,351.7,0.1968,0.556,0.1586,148.3,23.5,12,1,
1238650924,12.950524,77.620321,8,33.25,other,15796.5,689.6,0.4175,0.789,0.4515,210.6,95.1,31,0,
1238663540,12.917234,77.723766,15,,residential,3319.8,381.6,0.2866,0.4377,0.7074,103.5,73.2,8,0,
1238663541,12.917329,77.722697,15,,residential,1268.7,156.1,0.6544,0.9971,0.4191,55.1,23.1,4,0,
1238668622,12.963576,77.757587,19,58.25,residential,3307.9,735.7,0.0768,0.3882,0.4212,142.2,59.9,136,0,
1238771616,12.832412,77.672802,3,10.0,residential,186.0,54.6,0.784,0.9963,0.9168,14.3,13.1,4,1,
1238793141,13.045597,77.572421,28,,residential,776.3,154.5,0.4085,0.4078,0.9895,43.9,43.4,10,1,
1238793142,13.04586,77.571637,28,,residential,659.2,149.7,0.3699,0.3816,0.6626,51.1,33.8,10,1,
1238874790,12.979278,77.585932,2,,other,852.6,156.7,0.4364,0.6069,0.8741,40.1,35.0,14,0,
1238875652,12.977963,77.581274,1,,other,8205.8,411.2,0.6099,0.9977,0.3572,151.7,54.2,8,1,
1238901222,12.976764,77.698161,15,,residential,1578.0,261.9,0.2892,0.9559,0.1374,109.6,15.1,24,0,
1238901226,12.976126,77.698405,15,,residential,6015.3,774.9,0.1259,0.4417,0.2895,216.9,62.8,149,0,
1238901227,12.975027,77.6986,15,,residential,599.0,125.4,0.4786,0.9544,0.2487,50.2,12.5,10,0,
1239793080,12.98208,77.754736,15,,residential,1005.4,150.4,0.5585,0.7187,0.7377,43.5,32.1,8,1,
1239793081,12.982143,77.754489,15,,residential,701.9,175.0,0.2881,0.6251,0.857,36.2,31.0,17,1,
1239793082,12.98223,77.754186,15,,residential,737.9,175.9,0.2997,0.6454,0.8468,36.7,31.1,16,1,
1239793097,12.978534,77.758071,15,44.9,residential,2235.8,359.0,0.2181,0.5712,0.3894,100.3,39.0,28,0,
1239870323,12.912366,77.701192,4,,residential,281.8,91.9,0.419,0.838,0.2472,36.9,9.1,6,1,
1240046865,13.06402,77.595554,17,,other,2108.0,183.8,0.7845,0.9978,0.9326,47.6,44.4,4,1,
1240046869,13.062193,77.594958,3,,other,2501.6,274.4,0.4175,0.6706,0.8425,66.5,56.1,18,0,
1240046876,13.06342,77.594369,17,,commercial,3291.5,251.0,0.6567,0.9965,0.4224,88.4,37.4,4,0,
1240080098,12.917124,77.58811,3,,other,6778.7,372.5,0.6138,0.988,0.3623,137.6,49.9,6,0,
1240080099,12.916613,77.608056,4,,other,6513.8,371.2,0.5939,0.9998,0.3389,138.6,47.0,6,0,
1240080100,12.916481,77.6205,4,,other,4092.1,341.7,0.4404,0.9822,0.2081,141.5,29.4,11,0,
1240080101,12.91079,77.626341,3,,other,4679.9,347.5,0.4871,0.9985,0.2371,140.6,33.3,5,0,
1240080102,12.901785,77.631824,3,,other,3854.2,335.1,0.4313,0.9986,0.1963,140.2,27.5,6,0,
1240080103,12.8899,77.639114,3,,other,3854.3,335.1,0.4312,0.9986,0.1963,140.2,27.5,6,0,
1240080105,12.889987,77.637014,20,,residential,3423.6,343.6,0.3645,0.9994,0.1546,148.9,23.0,4,0,
1240080106,12.890601,77.63712,20,,residential,3747.5,342.4,0.4018,0.9993,0.1771,145.5,25.8,4,0,
1240080111,12.880858,77.644699,3,,other,3854.7,335.1,0.4313,0.9985,0.1964,140.2,27.5,6,0,
1240080112,12.870744,77.652341,3,,other,3855.8,335.3,0.4309,0.9986,0.196,140.3,27.5,6,0,
1240080113,12.863724,77.657945,3,,other,3826.7,334.4,0.4299,0.9983,0.1955,140.0,27.4,8,0,
1240080114,12.856458,77.663483,3,,other,3699.0,327.0,0.4347,0.9984,0.1986,136.6,27.1,6,0,
1240080120,12.838844,77.677611,3,,other,3017.2,325.2,0.3585,0.9989,0.1511,141.4,21.4,11,0,
1240080123,12.829058,77.681252,3,,other,4047.7,337.3,0.4471,0.9991,0.2073,139.8,29.0,5,0,
1240091185,12.947846,77.717504,14,42.45,residential,696.4,196.1,0.2275,0.5937,0.755,39.4,29.8,46,1,
1240091188,12.948377,77.717443,2,9.15,other,746.0,119.3,0.6585,0.986,0.4418,41.4,18.3,6,1,
1240091193,12.947848,77.717773,14,42.45,residential,620.4,193.3,0.2086,0.5505,0.7297,39.3,28.7,52,1,
1240091194,12.948256,77.717754,14,42.45,residential,572.7,184.6,0.2113,0.6678,0.8045,32.7,26.3,41,1,
1240091208,12.948623,77.717741,14,42.45,residential,583.9,214.6,0.1593,0.5538,0.6337,40.8,25.8,42,1,
1240091211,12.948965,77.717737,13,39.45,residential,534.8,181.7,0.2035,0.6273,0.8048,32.5,26.2,41,1,
1240091212,12.949279,77.717717,13,39.45,residential,557.4,171.1,0.2394,0.7058,0.7418,32.6,24.2,30,1,
1240092390,13.055936,77.489942,30,,residential,3513.5,374.0,0.3157,0.6834,0.2126,155.5,33.1,8,0,
1240092402,13.056,77.489138,30,,residential,3559.8,377.8,0.3135,0.6012,0.3082,138.6,42.7,12,0,
1240187559,12.975955,77.586467,3,,other,885.6,198.1,0.2837,0.3633,0.418,76.4,31.9,8,1,
1240187561,12.977074,77.584906,2,,commercial,1435.2,154.1,0.7595,0.9951,0.6896,45.7,31.5,4,0,
1240356903,12.939862,77.699285,13,,residential,814.2,295.7,0.1171,0.668,0.4818,50.3,24.2,78,1,
1240356904,12.940386,77.699409,13,,residential,814.2,295.7,0.117,0.668,0.482,50.3,24.2,78,1,
1240356907,12.940443,77.701224,10,,commercial,4106.5,309.3,0.5395,0.9989,0.2822,120.7,34.1,4,1,
1240356908,12.93987,77.700699,2,,commercial,1365.3,166.2,0.6208,0.9988,0.3715,60.7,22.5,4,1,
1240356909,12.940017,77.700051,10,,commercial,3517.2,246.1,0.7296,0.9983,0.5782,78.1,45.1,4,1,
1240356910,12.940002,77.698679,13,,residential,1067.0,351.6,0.1085,0.7401,0.4554,56.3,25.6,82,1,
1240356911,12.940523,77.698806,13,,residential,1067.1,351.5,0.1085,0.74,0.4555,56.3,25.6,82,1,
1240477072,12.975757,77.709367,7,29.8,other,9729.6,440.9,0.6289,0.9893,0.3466,168.4,58.4,27,1,
1240555815,12.982188,77.596244,15,59.0,commercial,251.1,96.2,0.3413,0.9992,0.1416,42.1,6.0,8,0,
1240555816,12.982304,77.596291,15,59.0,commercial,1073.5,135.1,0.7395,0.9899,0.6118,42.1,25.8,6,0,
1240557583,12.981817,77.596609,1,,other,132.8,50.5,0.6545,0.9974,0.4194,17.8,7.5,5,0,
1240557584,12.981649,77.596292,1,,other,139.6,52.6,0.6347,0.9953,0.3857,19.1,7.4,6,0,
1240674147,12.949189,77.645229,4,,commercial,680.8,172.5,0.2874,0.9444,0.1124,80.1,9.0,7,1,
1240679717,12.951064,77.644098,8,,residential,2433.7,246.7,0.5023,0.5601,0.9601,67.3,64.6,18,1,
1240738139,12.955853,77.648321,5,,residential,396.4,82.5,0.7326,0.9994,0.5879,26.0,15.3,4,1,
1240738140,12.955134,77.648402,5,,residential,413.7,84.7,0.7241,0.9994,0.5634,27.1,15.3,4,1,
1240738141,12.954721,77.648375,5,,residential,237.8,61.9,0.7809,0.9994,0.8579,16.7,14.3,5,1,
1240738142,12.954902,77.648421,5,,residential,453.5,89.9,0.7045,0.9994,0.514,29.7,15.3,5,1,
1240738143,12.955425,77.64838,5,,residential,407.5,83.9,0.7271,0.9993,0.5719,26.7,15.3,4,1,
1240738144,12.955468,77.647943,5,,residential,435.8,86.4,0.7334,0.9968,0.5889,27.2,16.0,4,1,
